Date,Product_ID,Product_Category,Brand,Average_Damage_Rate,Refund_Rate,Avg_Time_Between_Stockouts,Avg_Quantity_Per_Order,Current_Inventory_Quantity,Maximum_Quantity_in_Stock,Current_Inventory_Levels,Storage_Time,Quantity_Released
11/6/2022,154,Food,Brand_F,0.003,0.002,4,15,2010,3000,Medium,2,523
11/7/2022,154,Food,Brand_F,0.002,0.002,4,15,2987,3000,High,1,583
11/8/2022,154,Food,Brand_F,0.004,0.003,4,5,2404,3000,High,2,559
11/9/2022,154,Food,Brand_F,0.002,0.003,4,20,1845,3000,Medium,3,633
11/10/2022,154,Food,Brand_F,0.004,0.002,4,6,2712,3000,High,1,517
11/11/2022,154,Food,Brand_F,0.001,0.003,4,17,2195,3000,High,2,506
11/12/2022,154,Food,Brand_F,0.003,0.002,4,13,1689,3000,Medium,3,674
11/13/2022,154,Food,Brand_F,0.004,0.003,4,19,2515,3000,High,1,540
11/14/2022,154,Food,Brand_F,0.004,0.002,4,8,1975,3000,Medium,2,717
11/15/2022,154,Food,Brand_F,0.002,0.002,4,15,2758,3000,High,1,551
11/16/2022,154,Food,Brand_F,0.005,0.001,4,5,2207,3000,High,2,568
11/17/2022,154,Food,Brand_F,0.004,0.003,4,6,1639,3000,Medium,3,793
11/18/2022,154,Food,Brand_F,0.004,0.001,4,8,2346,3000,High,1,751
11/19/2022,154,Food,Brand_F,0.001,0.002,4,14,1595,3000,Medium,2,594
11/20/2022,154,Food,Brand_F,0.003,0.003,4,10,2501,3000,High,1,665
11/21/2022,154,Food,Brand_F,0.005,0.003,4,16,1836,3000,Medium,2,548
11/22/2022,154,Food,Brand_F,0.003,0.002,4,8,2788,3000,High,1,714
11/23/2022,154,Food,Brand_F,0.004,0.002,4,8,2074,3000,Medium,2,575
11/24/2022,154,Food,Brand_F,0.003,0.002,4,13,2999,3000,High,1,579
11/25/2022,154,Food,Brand_F,0.003,0.001,4,17,2420,3000,High,2,613
11/26/2022,154,Food,Brand_F,0.002,0.003,4,12,1807,3000,Medium,3,539
11/27/2022,154,Food,Brand_F,0.002,0.003,4,5,2768,3000,High,1,599
11/28/2022,154,Food,Brand_F,0.005,0.001,4,18,2169,3000,High,2,785
11/29/2022,154,Food,Brand_F,0.003,0.001,4,17,2884,3000,High,1,668
11/30/2022,154,Food,Brand_F,0.004,0.002,4,5,2216,3000,High,2,604
12/1/2022,154,Food,Brand_F,0.001,0.002,3,20,4112,5000,High,1,1230
12/2/2022,154,Food,Brand_F,0.002,0.002,3,6,2882,5000,Medium,2,1423
12/3/2022,154,Food,Brand_F,0.001,0.002,3,15,3959,5000,High,1,1223
12/4/2022,154,Food,Brand_F,0.002,0.001,3,16,2736,5000,Medium,2,1465
12/5/2022,154,Food,Brand_F,0.005,0.002,3,5,3771,5000,High,1,1360
12/6/2022,154,Food,Brand_F,0.003,0.002,3,18,4911,5000,High,1,1390
12/7/2022,154,Food,Brand_F,0.002,0.001,3,13,3521,5000,High,2,1503
12/8/2022,154,Food,Brand_F,0.002,0.001,3,13,4518,5000,High,1,1194
12/9/2022,154,Food,Brand_F,0.002,0.002,3,11,3324,5000,Medium,2,1446
12/10/2022,154,Food,Brand_F,0.003,0.001,3,20,4378,5000,High,1,1330
12/11/2022,154,Food,Brand_F,0.002,0.002,3,17,3048,5000,Medium,2,1527
12/12/2022,154,Food,Brand_F,0.003,0.003,3,16,4021,5000,High,1,1187
12/13/2022,154,Food,Brand_F,0.001,0.002,3,18,2834,5000,Medium,2,1489
12/14/2022,154,Food,Brand_F,0.003,0.002,3,17,3845,5000,High,1,1468
12/15/2022,154,Food,Brand_F,0.002,0.003,3,19,4877,5000,High,1,1295
12/16/2022,154,Food,Brand_F,0.002,0.002,3,18,3582,5000,High,2,1201
12/17/2022,154,Food,Brand_F,0.003,0.001,3,8,4881,5000,High,1,1283
12/18/2022,154,Food,Brand_F,0.002,0.003,3,9,3598,5000,High,2,1121
12/19/2022,154,Food,Brand_F,0.003,0.002,3,15,4977,5000,High,1,1455
12/20/2022,154,Food,Brand_F,0.005,0.001,3,9,3522,5000,High,2,1124
12/21/2022,154,Food,Brand_F,0.001,0.001,3,8,4898,5000,High,1,1466
12/22/2022,154,Food,Brand_F,0.003,0.002,3,13,3432,5000,Medium,2,1596
12/23/2022,154,Food,Brand_F,0.002,0.003,3,15,4336,5000,High,1,1210
12/24/2022,154,Food,Brand_F,0.005,0.003,3,13,3126,5000,Medium,2,1253
12/25/2022,154,Food,Brand_F,0.001,0.002,3,5,4373,5000,High,1,1110
12/26/2022,154,Food,Brand_F,0.001,0.002,3,7,3263,5000,Medium,2,1398
12/27/2022,154,Food,Brand_F,0.003,0.002,3,19,4365,5000,High,1,1283
12/28/2022,154,Food,Brand_F,0.003,0.001,3,5,3082,5000,Medium,2,1166
12/29/2022,154,Food,Brand_F,0.005,0.002,3,17,4416,5000,High,1,1191
12/30/2022,154,Food,Brand_F,0.002,0.002,3,6,3225,5000,Medium,2,1109
12/31/2022,154,Food,Brand_F,0.003,0.002,3,13,4616,5000,High,1,1132
1/1/2022,121,Autumn Clothing,Brand_T,0.004,0.002,18,14,1748,1800,High,1,52
1/2/2022,121,Autumn Clothing,Brand_T,0.002,0.002,10,15,1696,1800,High,2,45
1/3/2022,121,Autumn Clothing,Brand_T,0.004,0.002,14,9,1651,1800,High,3,55
1/4/2022,121,Autumn Clothing,Brand_T,0.003,0.002,16,5,1596,1800,High,4,45
1/5/2022,121,Autumn Clothing,Brand_T,0.001,0.001,21,5,1551,1800,High,5,41
1/6/2022,121,Autumn Clothing,Brand_T,0.004,0.001,22,7,1510,1800,High,6,49
1/7/2022,121,Autumn Clothing,Brand_T,0.004,0.002,26,9,1461,1800,High,7,53
1/8/2022,121,Autumn Clothing,Brand_T,0.005,0.002,10,9,1408,1800,High,8,40
1/9/2022,121,Autumn Clothing,Brand_T,0.003,0.001,19,7,1368,1800,High,9,55
1/10/2022,121,Autumn Clothing,Brand_T,0.003,0.002,10,5,1313,1800,High,10,41
1/11/2022,121,Autumn Clothing,Brand_T,0.003,0.002,17,6,1272,1800,High,11,53
1/12/2022,121,Autumn Clothing,Brand_T,0.003,0.003,14,6,1219,1800,Medium,12,43
1/13/2022,121,Autumn Clothing,Brand_T,0.004,0.003,13,19,1176,1800,Medium,13,42
1/14/2022,121,Autumn Clothing,Brand_T,0.005,0.002,11,10,1134,1800,Medium,14,52
1/15/2022,121,Autumn Clothing,Brand_T,0.005,0.002,18,12,1082,1800,Medium,15,45
1/16/2022,121,Autumn Clothing,Brand_T,0.002,0.002,28,8,1037,1800,Medium,16,48
1/17/2022,121,Autumn Clothing,Brand_T,0.004,0.001,28,14,989,1800,Medium,17,56
1/18/2022,121,Autumn Clothing,Brand_T,0.003,0.003,9,7,933,1800,Medium,18,57
1/19/2022,121,Autumn Clothing,Brand_T,0.003,0.002,22,16,876,1800,Medium,19,51
1/20/2022,121,Autumn Clothing,Brand_T,0.004,0.001,30,18,825,1800,Medium,20,60
1/21/2022,121,Autumn Clothing,Brand_T,0.003,0.002,16,15,765,1800,Medium,21,56
1/22/2022,121,Autumn Clothing,Brand_T,0.001,0.003,29,10,709,1800,Medium,22,55
1/23/2022,121,Autumn Clothing,Brand_T,0.005,0.003,7,20,654,1800,Medium,23,51
1/24/2022,121,Autumn Clothing,Brand_T,0.005,0.001,17,15,603,1800,Medium,24,41
1/25/2022,121,Autumn Clothing,Brand_T,0.003,0.002,17,9,562,1800,Medium,25,59
1/26/2022,121,Autumn Clothing,Brand_T,0.001,0.001,19,6,503,1800,Low,26,44
1/27/2022,121,Autumn Clothing,Brand_T,0.001,0.001,13,14,459,1800,Low,27,57
1/28/2022,121,Autumn Clothing,Brand_T,0.004,0.002,23,15,402,1800,Low,28,48
1/29/2022,121,Autumn Clothing,Brand_T,0.002,0.002,15,11,354,1800,Low,29,49
1/30/2022,121,Autumn Clothing,Brand_T,0.003,0.002,18,20,305,1800,Low,30,50
1/31/2022,121,Autumn Clothing,Brand_T,0.004,0.003,7,17,255,1800,Low,31,48
2/1/2022,121,Autumn Clothing,Brand_T,0.002,0.001,22,6,207,1800,Low,32,53
2/2/2022,121,Autumn Clothing,Brand_T,0.002,0.003,29,19,954,1800,Medium,1,46
2/3/2022,121,Autumn Clothing,Brand_T,0.005,0.002,10,15,908,1800,Medium,2,53
2/4/2022,121,Autumn Clothing,Brand_T,0.004,0.001,17,19,855,1800,Medium,3,54
2/5/2022,121,Autumn Clothing,Brand_T,0.002,0.001,29,13,801,1800,Medium,4,45
2/6/2022,121,Autumn Clothing,Brand_T,0.002,0.002,27,19,756,1800,Medium,5,52
2/7/2022,121,Autumn Clothing,Brand_T,0.001,0.003,21,18,704,1800,Medium,6,49
2/8/2022,121,Autumn Clothing,Brand_T,0.005,0.002,8,17,655,1800,Medium,7,53
2/9/2022,121,Autumn Clothing,Brand_T,0.002,0.002,27,14,602,1800,Medium,8,43
2/10/2022,121,Autumn Clothing,Brand_T,0.001,0.002,20,7,559,1800,Medium,9,43
2/11/2022,121,Autumn Clothing,Brand_T,0.001,0.003,30,15,516,1800,Low,10,49
2/12/2022,121,Autumn Clothing,Brand_T,0.004,0.001,9,7,467,1800,Low,11,43
2/13/2022,121,Autumn Clothing,Brand_T,0.004,0.002,19,20,424,1800,Low,12,51
2/14/2022,121,Autumn Clothing,Brand_T,0.002,0.001,17,15,373,1800,Low,13,41
2/15/2022,121,Autumn Clothing,Brand_T,0.002,0.001,27,15,332,1800,Low,14,40
2/16/2022,121,Autumn Clothing,Brand_T,0.002,0.001,24,10,292,1800,Low,15,54
2/17/2022,121,Autumn Clothing,Brand_T,0.003,0.003,18,12,238,1800,Low,16,50
2/18/2022,121,Autumn Clothing,Brand_T,0.002,0.002,15,17,988,1800,Medium,1,43
2/19/2022,121,Autumn Clothing,Brand_T,0.002,0.001,21,7,945,1800,Medium,2,47
2/20/2022,121,Autumn Clothing,Brand_T,0.001,0.003,26,5,898,1800,Medium,3,42
2/21/2022,121,Autumn Clothing,Brand_T,0.003,0.002,28,6,856,1800,Medium,4,59
2/22/2022,121,Autumn Clothing,Brand_T,0.001,0.003,26,12,797,1800,Medium,5,46
2/23/2022,121,Autumn Clothing,Brand_T,0.003,0.003,28,20,751,1800,Medium,6,58
2/24/2022,121,Autumn Clothing,Brand_T,0.004,0.003,25,20,693,1800,Medium,7,49
2/25/2022,121,Autumn Clothing,Brand_T,0.004,0.002,18,14,644,1800,Medium,8,51
2/26/2022,121,Autumn Clothing,Brand_T,0.005,0.001,16,11,593,1800,Medium,9,55
2/27/2022,121,Autumn Clothing,Brand_T,0.003,0.003,24,12,538,1800,Low,10,54
2/28/2022,121,Autumn Clothing,Brand_T,0.002,0.001,27,12,484,1800,Low,11,50
3/1/2022,121,Autumn Clothing,Brand_T,0.002,0.002,13,10,434,1800,Low,12,43
3/2/2022,121,Autumn Clothing,Brand_T,0.003,0.002,18,20,391,1800,Low,13,44
3/3/2022,121,Autumn Clothing,Brand_T,0.005,0.002,28,10,347,1800,Low,14,57
3/4/2022,121,Autumn Clothing,Brand_T,0.003,0.003,29,15,290,1800,Low,15,41
3/5/2022,121,Autumn Clothing,Brand_T,0.003,0.002,29,11,249,1800,Low,16,51
3/6/2022,121,Autumn Clothing,Brand_T,0.002,0.002,8,14,998,1800,Medium,1,60
3/7/2022,121,Autumn Clothing,Brand_T,0.001,0.001,26,20,938,1800,Medium,2,48
3/8/2022,121,Autumn Clothing,Brand_T,0.003,0.002,25,18,890,1800,Medium,3,58
3/9/2022,121,Autumn Clothing,Brand_T,0.004,0.002,11,9,832,1800,Medium,4,42
3/10/2022,121,Autumn Clothing,Brand_T,0.001,0.003,22,8,790,1800,Medium,5,47
3/11/2022,121,Autumn Clothing,Brand_T,0.002,0.001,11,13,743,1800,Medium,6,42
3/12/2022,121,Autumn Clothing,Brand_T,0.003,0.002,9,18,701,1800,Medium,7,42
3/13/2022,121,Autumn Clothing,Brand_T,0.004,0.001,13,13,659,1800,Medium,8,55
3/14/2022,121,Autumn Clothing,Brand_T,0.001,0.002,15,6,604,1800,Medium,9,47
3/15/2022,121,Autumn Clothing,Brand_T,0.002,0.001,9,6,557,1800,Medium,10,59
3/16/2022,121,Autumn Clothing,Brand_T,0.003,0.003,10,12,498,1800,Low,11,59
3/17/2022,121,Autumn Clothing,Brand_T,0.003,0.002,8,17,439,1800,Low,12,57
3/18/2022,121,Autumn Clothing,Brand_T,0.004,0.003,13,18,382,1800,Low,13,49
3/19/2022,121,Autumn Clothing,Brand_T,0.004,0.002,10,7,333,1800,Low,14,60
3/20/2022,121,Autumn Clothing,Brand_T,0.003,0.002,28,14,273,1800,Low,15,42
3/21/2022,121,Autumn Clothing,Brand_T,0.003,0.002,9,11,231,1800,Low,16,41
3/22/2022,121,Autumn Clothing,Brand_T,0.003,0.002,28,11,990,1800,Medium,1,43
3/23/2022,121,Autumn Clothing,Brand_T,0.002,0.002,13,10,947,1800,Medium,2,52
3/24/2022,121,Autumn Clothing,Brand_T,0.004,0.003,21,17,895,1800,Medium,3,40
3/25/2022,121,Autumn Clothing,Brand_T,0.003,0.002,24,8,855,1800,Medium,4,55
3/26/2022,121,Autumn Clothing,Brand_T,0.005,0.003,21,10,800,1800,Medium,5,53
3/27/2022,121,Autumn Clothing,Brand_T,0.002,0.002,24,14,747,1800,Medium,6,56
3/28/2022,121,Autumn Clothing,Brand_T,0.003,0.003,25,8,691,1800,Medium,7,40
3/29/2022,121,Autumn Clothing,Brand_T,0.001,0.001,8,12,651,1800,Medium,8,58
3/30/2022,121,Autumn Clothing,Brand_T,0.005,0.001,18,6,593,1800,Medium,9,45
3/31/2022,121,Autumn Clothing,Brand_T,0.002,0.002,30,7,548,1800,Medium,10,49
4/1/2022,121,Autumn Clothing,Brand_T,0.005,0.001,12,8,499,1800,Low,11,58
4/2/2022,121,Autumn Clothing,Brand_T,0.005,0.002,15,9,441,1800,Low,12,41
4/3/2022,121,Autumn Clothing,Brand_T,0.003,0.002,8,18,400,1800,Low,13,58
4/4/2022,121,Autumn Clothing,Brand_T,0.005,0.001,28,9,342,1800,Low,14,56
4/5/2022,121,Autumn Clothing,Brand_T,0.005,0.002,10,11,286,1800,Low,15,45
4/6/2022,121,Autumn Clothing,Brand_T,0.004,0.002,17,17,241,1800,Low,16,58
4/7/2022,121,Autumn Clothing,Brand_T,0.004,0.001,8,16,983,1800,Medium,1,43
4/8/2022,121,Autumn Clothing,Brand_T,0.003,0.002,23,13,940,1800,Medium,2,53
4/9/2022,121,Autumn Clothing,Brand_T,0.005,0.003,24,6,887,1800,Medium,3,53
4/10/2022,121,Autumn Clothing,Brand_T,0.001,0.002,12,6,834,1800,Medium,4,40
4/11/2022,121,Autumn Clothing,Brand_T,0.004,0.002,9,19,794,1800,Medium,5,47
4/12/2022,121,Autumn Clothing,Brand_T,0.004,0.001,19,20,747,1800,Medium,6,55
4/13/2022,121,Autumn Clothing,Brand_T,0.005,0.001,27,13,692,1800,Medium,7,53
4/14/2022,121,Autumn Clothing,Brand_T,0.002,0.002,24,13,639,1800,Medium,8,48
4/15/2022,121,Autumn Clothing,Brand_T,0.001,0.003,25,5,591,1800,Medium,9,54
4/16/2022,121,Autumn Clothing,Brand_T,0.002,0.003,9,18,537,1800,Low,10,48
4/17/2022,121,Autumn Clothing,Brand_T,0.005,0.003,30,12,489,1800,Low,11,57
4/18/2022,121,Autumn Clothing,Brand_T,0.005,0.001,12,14,432,1800,Low,12,50
4/19/2022,121,Autumn Clothing,Brand_T,0.001,0.002,24,12,382,1800,Low,13,42
4/20/2022,121,Autumn Clothing,Brand_T,0.003,0.002,17,6,340,1800,Low,14,46
4/21/2022,121,Autumn Clothing,Brand_T,0.002,0.002,11,12,294,1800,Low,15,54
4/22/2022,121,Autumn Clothing,Brand_T,0.001,0.001,15,11,240,1800,Low,16,47
4/23/2022,121,Autumn Clothing,Brand_T,0.001,0.002,12,20,993,1800,Medium,1,51
4/24/2022,121,Autumn Clothing,Brand_T,0.004,0.002,9,16,942,1800,Medium,2,41
4/25/2022,121,Autumn Clothing,Brand_T,0.003,0.002,20,10,901,1800,Medium,3,48
4/26/2022,121,Autumn Clothing,Brand_T,0.002,0.003,27,13,853,1800,Medium,4,56
4/27/2022,121,Autumn Clothing,Brand_T,0.004,0.002,30,19,797,1800,Medium,5,55
4/28/2022,121,Autumn Clothing,Brand_T,0.002,0.002,22,9,742,1800,Medium,6,58
4/29/2022,121,Autumn Clothing,Brand_T,0.003,0.001,17,19,684,1800,Medium,7,46
4/30/2022,121,Autumn Clothing,Brand_T,0.004,0.001,27,14,638,1800,Medium,8,48
5/1/2022,121,Autumn Clothing,Brand_T,0.004,0.002,29,7,590,1800,Medium,9,43
5/2/2022,121,Autumn Clothing,Brand_T,0.005,0.002,26,8,547,1800,Medium,10,57
5/3/2022,121,Autumn Clothing,Brand_T,0.005,0.001,21,20,490,1800,Low,11,58
5/4/2022,121,Autumn Clothing,Brand_T,0.002,0.001,11,15,432,1800,Low,12,59
5/5/2022,121,Autumn Clothing,Brand_T,0.003,0.002,19,7,373,1800,Low,13,56
5/6/2022,121,Autumn Clothing,Brand_T,0.003,0.001,15,9,317,1800,Low,14,53
5/7/2022,121,Autumn Clothing,Brand_T,0.005,0.002,18,16,264,1800,Low,15,41
5/8/2022,121,Autumn Clothing,Brand_T,0.002,0.003,11,5,223,1800,Low,16,59
5/9/2022,121,Autumn Clothing,Brand_T,0.003,0.003,25,13,964,1800,Medium,1,47
5/10/2022,121,Autumn Clothing,Brand_T,0.004,0.001,24,19,917,1800,Medium,2,50
5/11/2022,121,Autumn Clothing,Brand_T,0.005,0.002,26,7,867,1800,Medium,3,50
5/12/2022,121,Autumn Clothing,Brand_T,0.005,0.003,18,10,817,1800,Medium,4,54
5/13/2022,121,Autumn Clothing,Brand_T,0.003,0.003,29,7,763,1800,Medium,5,40
5/14/2022,121,Autumn Clothing,Brand_T,0.005,0.002,19,10,723,1800,Medium,6,55
5/15/2022,121,Autumn Clothing,Brand_T,0.003,0.002,15,12,668,1800,Medium,7,43
5/16/2022,121,Autumn Clothing,Brand_T,0.002,0.003,24,14,625,1800,Medium,8,55
5/17/2022,121,Autumn Clothing,Brand_T,0.003,0.001,18,9,570,1800,Medium,9,43
5/18/2022,121,Autumn Clothing,Brand_T,0.001,0.003,12,12,527,1800,Low,10,46
5/19/2022,121,Autumn Clothing,Brand_T,0.005,0.002,30,18,481,1800,Low,11,57
5/20/2022,121,Autumn Clothing,Brand_T,0.004,0.001,20,14,424,1800,Low,12,59
5/21/2022,121,Autumn Clothing,Brand_T,0.005,0.001,24,11,365,1800,Low,13,43
5/22/2022,121,Autumn Clothing,Brand_T,0.003,0.002,9,18,322,1800,Low,14,56
5/23/2022,121,Autumn Clothing,Brand_T,0.002,0.002,17,5,266,1800,Low,15,40
5/24/2022,121,Autumn Clothing,Brand_T,0.003,0.003,28,17,226,1800,Low,16,51
5/25/2022,121,Autumn Clothing,Brand_T,0.005,0.001,7,18,975,1800,Medium,1,43
5/26/2022,121,Autumn Clothing,Brand_T,0.003,0.002,10,20,932,1800,Medium,2,49
5/27/2022,121,Autumn Clothing,Brand_T,0.002,0.002,30,11,883,1800,Medium,3,59
5/28/2022,121,Autumn Clothing,Brand_T,0.003,0.003,25,10,824,1800,Medium,4,51
5/29/2022,121,Autumn Clothing,Brand_T,0.005,0.003,14,10,773,1800,Medium,5,51
5/30/2022,121,Autumn Clothing,Brand_T,0.003,0.003,8,10,722,1800,Medium,6,58
5/31/2022,121,Autumn Clothing,Brand_T,0.003,0.002,11,17,664,1800,Medium,7,53
6/1/2022,121,Autumn Clothing,Brand_T,0.003,0.003,9,14,611,1800,Medium,8,59
6/2/2022,121,Autumn Clothing,Brand_T,0.004,0.003,23,15,552,1800,Medium,9,53
6/3/2022,121,Autumn Clothing,Brand_T,0.004,0.002,18,19,499,1800,Low,10,49
6/4/2022,121,Autumn Clothing,Brand_T,0.001,0.001,19,7,450,1800,Low,11,40
6/5/2022,121,Autumn Clothing,Brand_T,0.005,0.002,19,6,410,1800,Low,12,59
6/6/2022,121,Autumn Clothing,Brand_T,0.005,0.001,18,13,351,1800,Low,13,41
6/7/2022,121,Autumn Clothing,Brand_T,0.002,0.003,14,13,310,1800,Low,14,59
6/8/2022,121,Autumn Clothing,Brand_T,0.002,0.003,14,14,251,1800,Low,15,50
6/9/2022,121,Autumn Clothing,Brand_T,0.005,0.003,9,6,201,1800,Low,16,52
6/10/2022,121,Autumn Clothing,Brand_T,0.004,0.003,22,16,949,1800,Medium,1,60
6/11/2022,121,Autumn Clothing,Brand_T,0.005,0.002,13,6,889,1800,Medium,2,55
6/12/2022,121,Autumn Clothing,Brand_T,0.002,0.002,29,12,834,1800,Medium,3,48
6/13/2022,121,Autumn Clothing,Brand_T,0.005,0.001,30,19,786,1800,Medium,4,53
6/14/2022,121,Autumn Clothing,Brand_T,0.001,0.002,27,10,733,1800,Medium,5,47
6/15/2022,121,Autumn Clothing,Brand_T,0.005,0.001,7,9,686,1800,Medium,6,58
6/16/2022,121,Autumn Clothing,Brand_T,0.003,0.002,16,16,628,1800,Medium,7,56
6/17/2022,121,Autumn Clothing,Brand_T,0.005,0.002,26,10,572,1800,Medium,8,50
6/18/2022,121,Autumn Clothing,Brand_T,0.003,0.002,13,17,522,1800,Low,9,49
6/19/2022,121,Autumn Clothing,Brand_T,0.002,0.002,8,12,473,1800,Low,10,44
6/20/2022,121,Autumn Clothing,Brand_T,0.004,0.002,20,10,429,1800,Low,11,43
6/21/2022,121,Autumn Clothing,Brand_T,0.003,0.002,14,8,386,1800,Low,12,60
6/22/2022,121,Autumn Clothing,Brand_T,0.001,0.002,23,20,326,1800,Low,13,59
6/23/2022,121,Autumn Clothing,Brand_T,0.001,0.002,12,7,267,1800,Low,14,48
6/24/2022,121,Autumn Clothing,Brand_T,0.001,0.001,21,5,219,1800,Low,15,44
6/25/2022,121,Autumn Clothing,Brand_T,0.003,0.002,14,16,975,1800,Medium,1,50
6/26/2022,121,Autumn Clothing,Brand_T,0.001,0.003,11,7,925,1800,Medium,2,51
6/27/2022,121,Autumn Clothing,Brand_T,0.001,0.001,20,5,874,1800,Medium,3,54
6/28/2022,121,Autumn Clothing,Brand_T,0.003,0.002,8,7,820,1800,Medium,4,41
6/29/2022,121,Autumn Clothing,Brand_T,0.005,0.001,18,7,779,1800,Medium,5,57
6/30/2022,121,Autumn Clothing,Brand_T,0.004,0.002,13,5,722,1800,Medium,6,46
7/1/2022,121,Autumn Clothing,Brand_T,0.004,0.002,27,13,676,1800,Medium,7,56
7/2/2022,121,Autumn Clothing,Brand_T,0.003,0.003,12,6,620,1800,Medium,8,40
7/3/2022,121,Autumn Clothing,Brand_T,0.005,0.001,26,9,580,1800,Medium,9,47
7/4/2022,121,Autumn Clothing,Brand_T,0.002,0.002,26,7,533,1800,Low,10,44
7/5/2022,121,Autumn Clothing,Brand_T,0.004,0.003,9,5,489,1800,Low,11,52
7/6/2022,121,Autumn Clothing,Brand_T,0.005,0.002,10,17,437,1800,Low,12,48
7/7/2022,121,Autumn Clothing,Brand_T,0.002,0.002,24,11,389,1800,Low,13,57
7/8/2022,121,Autumn Clothing,Brand_T,0.003,0.002,16,8,332,1800,Low,14,40
7/9/2022,121,Autumn Clothing,Brand_T,0.002,0.001,8,20,292,1800,Low,15,50
7/10/2022,121,Autumn Clothing,Brand_T,0.004,0.002,24,19,242,1800,Low,16,41
7/11/2022,121,Autumn Clothing,Brand_T,0.004,0.001,16,20,201,1800,Low,17,60
7/12/2022,121,Autumn Clothing,Brand_T,0.005,0.002,13,19,941,1800,Medium,1,43
7/13/2022,121,Autumn Clothing,Brand_T,0.002,0.002,16,12,898,1800,Medium,2,45
7/14/2022,121,Autumn Clothing,Brand_T,0.003,0.001,15,6,853,1800,Medium,3,46
7/15/2022,121,Autumn Clothing,Brand_T,0.001,0.003,25,7,807,1800,Medium,4,56
7/16/2022,121,Autumn Clothing,Brand_T,0.002,0.003,12,17,751,1800,Medium,5,45
7/17/2022,121,Autumn Clothing,Brand_T,0.001,0.001,28,14,706,1800,Medium,6,56
7/18/2022,121,Autumn Clothing,Brand_T,0.002,0.003,14,20,650,1800,Medium,7,41
7/19/2022,121,Autumn Clothing,Brand_T,0.001,0.003,25,8,609,1800,Medium,8,60
7/20/2022,121,Autumn Clothing,Brand_T,0.005,0.002,28,9,549,1800,Medium,9,45
7/21/2022,121,Autumn Clothing,Brand_T,0.005,0.001,9,6,504,1800,Low,10,42
7/22/2022,121,Autumn Clothing,Brand_T,0.005,0.001,20,11,462,1800,Low,11,58
7/23/2022,121,Autumn Clothing,Brand_T,0.001,0.003,23,19,404,1800,Low,12,52
7/24/2022,121,Autumn Clothing,Brand_T,0.002,0.002,21,12,352,1800,Low,13,57
7/25/2022,121,Autumn Clothing,Brand_T,0.002,0.002,26,17,295,1800,Low,14,52
7/26/2022,121,Autumn Clothing,Brand_T,0.002,0.002,11,15,243,1800,Low,15,40
7/27/2022,121,Autumn Clothing,Brand_T,0.003,0.002,20,15,203,1800,Low,16,48
7/28/2022,121,Autumn Clothing,Brand_T,0.002,0.003,30,17,955,1800,Medium,1,44
7/29/2022,121,Autumn Clothing,Brand_T,0.001,0.002,17,7,911,1800,Medium,2,60
7/30/2022,121,Autumn Clothing,Brand_T,0.003,0.001,22,12,851,1800,Medium,3,50
7/31/2022,121,Autumn Clothing,Brand_T,0.001,0.001,28,19,801,1800,Medium,4,51
8/1/2022,121,Autumn Clothing,Brand_T,0.002,0.002,8,20,2550,3000,High,1,135
8/2/2022,121,Autumn Clothing,Brand_T,0.002,0.002,7,14,2415,3000,High,2,106
8/3/2022,121,Autumn Clothing,Brand_T,0.004,0.001,7,11,2309,3000,High,3,130
8/4/2022,121,Autumn Clothing,Brand_T,0.003,0.002,8,5,2179,3000,High,4,113
8/5/2022,121,Autumn Clothing,Brand_T,0.002,0.002,7,15,2066,3000,Medium,5,101
8/6/2022,121,Autumn Clothing,Brand_T,0.005,0.001,6,9,1965,3000,Medium,6,109
8/7/2022,121,Autumn Clothing,Brand_T,0.004,0.001,8,17,1856,3000,Medium,7,139
8/8/2022,121,Autumn Clothing,Brand_T,0.002,0.001,6,8,1717,3000,Medium,8,130
8/9/2022,121,Autumn Clothing,Brand_T,0.004,0.002,6,6,1587,3000,Medium,9,111
8/10/2022,121,Autumn Clothing,Brand_T,0.003,0.002,6,18,1476,3000,Medium,10,127
8/11/2022,121,Autumn Clothing,Brand_T,0.001,0.001,5,10,1349,3000,Medium,11,117
8/12/2022,121,Autumn Clothing,Brand_T,0.005,0.003,5,7,1232,3000,Medium,12,127
8/13/2022,121,Autumn Clothing,Brand_T,0.001,0.002,7,12,1105,3000,Medium,13,109
8/14/2022,121,Autumn Clothing,Brand_T,0.005,0.002,4,19,2796,3000,High,1,134
8/15/2022,121,Autumn Clothing,Brand_T,0.004,0.003,8,15,2662,3000,High,2,113
8/16/2022,121,Autumn Clothing,Brand_T,0.002,0.001,9,14,2549,3000,High,3,138
8/17/2022,121,Autumn Clothing,Brand_T,0.002,0.001,6.909090909,5,2411,3000,High,4,122
8/18/2022,121,Autumn Clothing,Brand_T,0.001,0.002,7,18,2289,3000,High,5,138
8/19/2022,121,Autumn Clothing,Brand_T,0.001,0.002,7.090909091,15,2151,3000,High,6,130
8/20/2022,121,Autumn Clothing,Brand_T,0.003,0.002,7.181818182,6,2021,3000,Medium,7,104
8/21/2022,121,Autumn Clothing,Brand_T,0.003,0.003,7.272727273,13,1917,3000,Medium,8,119
8/22/2022,121,Autumn Clothing,Brand_T,0.002,0.002,7.363636364,6,1798,3000,Medium,9,104
8/23/2022,121,Autumn Clothing,Brand_T,0.002,0.002,7.454545455,17,1694,3000,Medium,10,124
